Date,JPY
3/31/1972,304.32
4/3/1972,304.14
4/4/1972,304.97
4/5/1972,305.16
4/6/1972,304.88
4/7/1972,303.21
4/10/1972,302.11
4/11/1972,302.3
4/12/1972,302.43
4/13/1972,302.57
4/14/1972,302.94
4/17/1972,302.57
4/18/1972,302.39
4/19/1972,302.94
4/20/1972,303.03
4/21/1972,303.21
4/24/1972,305.16
4/25/1972,304.32
4/26/1972,303.77
4/27/1972,304.23
4/28/1972,304.88
5/1/1972,304.41
5/2/1972,304.23
5/3/1972,304.32
5/4/1972,304.23
5/5/1972,304.32
5/8/1972,305.06
5/9/1972,304.97
5/10/1972,303.77
5/11/1972,303.58
5/12/1972,303.86
5/15/1972,304.32
5/16/1972,304.41
5/17/1972,304.51
5/18/1972,304.6
5/19/1972,304.04
5/22/1972,304.41
5/23/1972,304.23
5/24/1972,304.32
5/25/1972,304.32
5/26/1972,304.41
5/30/1972,305.34
5/31/1972,304.69
6/1/1972,304.41
6/2/1972,304.23
6/5/1972,304.69
6/6/1972,304.51
6/7/1972,304.41
6/8/1972,304.32
6/9/1972,304.23
6/12/1972,304.51
6/13/1972,304.04
6/14/1972,303.95
6/15/1972,304.04
6/16/1972,303.95
6/19/1972,303.86
6/20/1972,303.4
6/21/1972,302.94
6/22/1972,302.07
6/23/1972,294.12
6/26/1972,298.51
6/27/1972,298.51
6/28/1972,296.74
6/29/1972,300.75
6/30/1972,300.93
7/3/1972,300.84
7/5/1972,300.03
7/6/1972,300.57
7/7/1972,300.93
7/10/1972,301.3
7/11/1972,301.57
7/12/1972,301.2
7/13/1972,301.02
7/14/1972,301.2
7/17/1972,301.02
7/18/1972,300.75
7/19/1972,301.2
7/20/1972,300.93
7/21/1972,301.11
7/24/1972,301.2
7/25/1972,300.75
7/26/1972,301.2
7/27/1972,301.2
7/28/1972,301.2
7/31/1972,301.39
8/1/1972,301.2
8/2/1972,301.2
8/3/1972,301.2
8/4/1972,300.93
8/7/1972,301.11
8/8/1972,301.2
8/9/1972,301.2
8/10/1972,301.11
8/11/1972,301.11
8/14/1972,301.11
8/15/1972,301.2
8/16/1972,301.2
8/17/1972,301.2
8/18/1972,301.2
8/21/1972,301.11
8/22/1972,301.2
8/23/1972,301.2
8/24/1972,301.2
8/25/1972,301.2
8/28/1972,301.2
8/29/1972,301.2
8/30/1972,301.11
8/31/1972,301.11
9/1/1972,301.11
9/5/1972,301.2
9/6/1972,301.2
9/7/1972,301.11
9/8/1972,301.11
9/11/1972,301.2
9/12/1972,301.11
9/13/1972,301.11
9/14/1972,301.11
9/15/1972,301.11
9/18/1972,301.11
9/19/1972,301.11
9/20/1972,301.11
9/21/1972,301.11
9/22/1972,301.11
9/25/1972,301.11
9/26/1972,301.11
9/27/1972,301.02
9/28/1972,301.11
9/29/1972,301.11
10/2/1972,301.11
10/3/1972,301.11
10/4/1972,301.11
10/5/1972,301.11
10/6/1972,300.93
10/10/1972,300.93
10/11/1972,301.02
10/12/1972,301.02
10/13/1972,301.11
10/16/1972,301.11
10/17/1972,301.11
10/18/1972,301.11
10/19/1972,301.02
10/20/1972,300.75
10/24/1972,301.02
10/25/1972,301.2
10/26/1972,300.84
10/27/1972,300.48
10/30/1972,301.02
10/31/1972,301.11
11/1/1972,301.02
11/2/1972,300.66
11/3/1972,299.94
11/6/1972,301.02
11/8/1972,301.02
11/9/1972,301.02
11/10/1972,300.93
11/13/1972,301.02
11/14/1972,301.02
11/15/1972,301.11
11/16/1972,301.11
11/17/1972,301.02
11/20/1972,301.11
11/21/1972,301.11
11/22/1972,301.11
11/24/1972,301.02
11/27/1972,301.11
11/28/1972,301.2
11/29/1972,301.11
11/30/1972,301.11
12/1/1972,301.11
12/4/1972,301.11
12/5/1972,301.11
12/6/1972,301.11
12/7/1972,301.11
12/8/1972,301.11
12/11/1972,301.07
12/12/1972,301.11
12/13/1972,301.11
12/14/1972,301.11
12/15/1972,301.11
12/18/1972,301.11
12/19/1972,301.11
12/20/1972,301.11
12/21/1972,301.11
12/22/1972,301.11
12/26/1972,301.39
12/27/1972,302.02
12/28/1972,302.02
12/29/1972,301.66
1/2/1973,301.39
1/3/1973,301.43
1/4/1973,301.2
1/5/1973,301.3
1/8/1973,302.21
1/9/1973,302.07
1/10/1973,301.84
1/11/1973,301.48
1/12/1973,301.66
1/15/1973,301.66
1/16/1973,301.93
1/17/1973,302.11
1/18/1973,302.21
1/19/1973,302.57
1/22/1973,302.48
1/23/1973,301.66
1/24/1973,302.11
1/25/1973,301.84
1/26/1973,301.75
1/29/1973,301.66
1/30/1973,301.39
1/31/1973,301.39
2/1/1973,300.93
2/2/1973,299.58
2/5/1973,300.75
2/6/1973,299.85
2/7/1973,299.85
2/8/1973,299.4
2/9/1973,293.26
2/13/1973,266.67
2/14/1973,265.96
2/15/1973,263.02
2/16/1973,263.85
2/20/1973,265.96
2/21/1973,264.9
2/22/1973,265.46
2/23/1973,264.9
2/26/1973,265.6
2/27/1973,265.96
2/28/1973,265.67
3/1/1973,265.6
3/2/1973,262.12
3/5/1973,259.07
3/6/1973,261.78
3/7/1973,261.92
3/8/1973,261.44
3/9/1973,260.42
3/12/1973,257.07
3/13/1973,254.97
3/14/1973,254.45
3/15/1973,255.75
3/16/1973,260.08
3/19/1973,263.16
3/20/1973,263.16
3/21/1973,263.16
3/22/1973,263.5
3/23/1973,266.03
3/26/1973,265.53
3/27/1973,265.39
3/28/1973,265.6
3/29/1973,265.67
3/30/1973,265.96
4/2/1973,266.03
4/3/1973,265.46
4/4/1973,264.97
4/5/1973,264.55
4/6/1973,264.76
4/9/1973,265.53
4/10/1973,265.53
4/11/1973,265.67
4/12/1973,266.03
4/13/1973,265.89
4/16/1973,265.6
4/17/1973,265.46
4/18/1973,265.46
4/19/1973,265.53
4/20/1973,265.6
4/23/1973,265.6
4/24/1973,265.46
4/25/1973,265.46
4/26/1973,265.6
4/27/1973,265.6
4/30/1973,265.53
5/1/1973,265.53
5/2/1973,265.53
5/3/1973,265.53
5/4/1973,265.53
5/7/1973,265.53
5/8/1973,265.67
5/9/1973,265.04
5/10/1973,265.04
5/11/1973,265.46
5/14/1973,264.76
5/15/1973,262.47
5/16/1973,262.95
5/17/1973,264.48
5/18/1973,264.27
5/21/1973,262.95
5/22/1973,263.57
5/23/1973,264.2
5/24/1973,264.55
5/25/1973,264.83
5/29/1973,264.9
5/30/1973,264.83
5/31/1973,264.69
6/1/1973,264.06
6/4/1973,262.88
6/5/1973,262.88
6/6/1973,264.13
6/7/1973,264.27
6/8/1973,264.41
6/11/1973,264.69
6/12/1973,264.69
6/13/1973,264.62
6/14/1973,264.69
6/15/1973,264.69
6/18/1973,264.69
6/19/1973,264.83
6/20/1973,264.97
6/21/1973,265.04
6/22/1973,265.04
6/25/1973,265.18
6/26/1973,265.18
6/27/1973,265.18
6/28/1973,265.18
6/29/1973,263.16
7/2/1973,265.25
7/3/1973,265.04
7/5/1973,265.11
7/6/1973,262.12
7/9/1973,259.4
7/10/1973,263.16
7/11/1973,264.83
7/12/1973,264.76
7/13/1973,265.04
7/16/1973,265.11
7/17/1973,265.25
7/18/1973,265.11
7/19/1973,265.18
7/20/1973,265.6
7/23/1973,266.17
7/24/1973,265.6
7/25/1973,265.53
7/26/1973,265.6
7/27/1973,264.76
7/30/1973,263.57
7/31/1973,263.44
8/1/1973,263.44
8/2/1973,264.76
8/3/1973,265.39
8/6/1973,265.11
8/7/1973,265.25
8/8/1973,265.18
8/9/1973,265.11
8/10/1973,265.25
8/13/1973,265.46
8/14/1973,265.46
8/15/1973,265.46
8/16/1973,265.39
8/17/1973,265.53
8/20/1973,265.6
8/21/1973,265.18
8/22/1973,265.25
8/23/1973,265.25
8/24/1973,265.25
8/27/1973,265.32
8/28/1973,265.32
8/29/1973,265.32
8/30/1973,265.39
8/31/1973,265.39
9/4/1973,265.46
9/5/1973,265.39
9/6/1973,265.39
9/7/1973,265.39
9/10/1973,265.39
9/11/1973,265.46
9/12/1973,265.6
9/13/1973,265.6
9/14/1973,265.6
9/17/1973,265.53
9/18/1973,265.53
9/19/1973,265.46
9/20/1973,265.39
9/21/1973,265.25
9/24/1973,265.39
9/25/1973,265.46
9/26/1973,265.53
9/27/1973,265.6
9/28/1973,265.6
10/1/1973,265.6
10/2/1973,265.75
10/3/1973,265.89
10/4/1973,265.96
10/5/1973,266.17
10/9/1973,266.31
10/10/1973,266.31
10/11/1973,266.24
10/12/1973,266.24
10/15/1973,266.45
10/16/1973,266.45
10/17/1973,266.38
10/18/1973,266.31
10/19/1973,266.38
10/23/1973,266.45
10/24/1973,266.38
10/25/1973,266.45
10/26/1973,266.67
10/29/1973,266.74
10/30/1973,266.95
10/31/1973,266.95
11/1/1973,270.27
11/2/1973,276.01
11/5/1973,275.18
11/7/1973,275.18
11/8/1973,275.25
11/9/1973,275.33
11/12/1973,275.25
11/13/1973,280.19
11/14/1973,280.66
11/15/1973,280.27
11/16/1973,280.11
11/19/1973,280.11
11/20/1973,280.43
11/21/1973,280.11
11/23/1973,280.66
11/26/1973,280.11
11/27/1973,280.11
11/28/1973,279.8
11/29/1973,280.11
11/30/1973,280.11
12/3/1973,280.11
12/4/1973,280.11
12/5/1973,280.11
12/6/1973,280.11
12/7/1973,280.11
12/10/1973,280.11
12/11/1973,280.11
12/12/1973,280.03
12/13/1973,280.11
12/14/1973,280.11
12/17/1973,280.11
12/18/1973,280.11
12/19/1973,280.11
12/20/1973,280.11
12/21/1973,280.11
12/24/1973,280.35
12/26/1973,280.27
12/27/1973,280.66
12/28/1973,280.43
12/31/1973,280.27
1/2/1974,280.82
1/3/1974,283.69
1/4/1974,282.09
1/7/1974,300.3
1/8/1974,299.94
1/9/1974,299.94
1/10/1974,299.94
1/11/1974,300.03
1/14/1974,300.12
1/15/1974,300.12
1/16/1974,300.12
1/17/1974,300.12
1/18/1974,300.12
1/21/1974,305.34
1/22/1974,304.88
1/23/1974,303.58
1/24/1974,300.12
1/25/1974,299.8
1/28/1974,299.85
1/29/1974,300.03
1/30/1974,299.22
1/31/1974,298.77
2/1/1974,298.86
2/4/1974,297
2/5/1974,293.69
2/6/1974,297.62
2/7/1974,296.82
2/8/1974,296.3
2/11/1974,295.51
2/13/1974,291.89
2/14/1974,291.55
2/15/1974,293.17
2/19/1974,290.11
2/20/1974,289.02
2/21/1974,282.09
2/22/1974,280.58
2/25/1974,283.37
2/26/1974,286.53
2/27/1974,287.03
2/28/1974,288.43
3/1/1974,292.06
3/4/1974,292.74
3/5/1974,289.44
3/6/1974,287.03
3/7/1974,286.86
3/8/1974,287.19
3/11/1974,285.71
3/12/1974,281.69
3/13/1974,282.33
3/14/1974,282.89
3/15/1974,282.49
3/18/1974,281.93
3/19/1974,280.98
3/20/1974,280.19
3/21/1974,279.1
3/22/1974,276.78
3/25/1974,275.18
3/26/1974,274.88
3/27/1974,275.48
3/28/1974,274.42
3/29/1974,276.09
4/1/1974,280.11
4/2/1974,275.48
4/3/1974,275.86
4/4/1974,278.32
4/5/1974,279.33
4/8/1974,278.01
4/9/1974,279.25
4/10/1974,278.01
4/11/1974,276.78
4/12/1974,278.55
4/15/1974,278.55
4/16/1974,276.93
4/17/1974,276.4
4/18/1974,276.4
4/19/1974,276.93
4/22/1974,277.39
4/23/1974,275.56
4/24/1974,276.24
4/25/1974,278.16
4/26/1974,279.8
4/29/1974,279.33
4/30/1974,279.64
5/1/1974,279.41
5/2/1974,279.96
5/3/1974,279.8
5/6/1974,279.41
5/7/1974,279.56
5/8/1974,277.62
5/9/1974,277.62
5/10/1974,277.62
5/13/1974,277.62
5/14/1974,277.78
5/15/1974,277.39
5/16/1974,277.62
5/17/1974,277.7
5/20/1974,278.24
5/21/1974,279.1
5/22/1974,279.88
5/23/1974,279.56
5/24/1974,279.49
5/28/1974,279.33
5/29/1974,279.72
5/30/1974,280.9
5/31/1974,281.93
6/3/1974,283.69
6/4/1974,282.89
6/5/1974,281.85
6/6/1974,281.93
6/7/1974,282.65
6/10/1974,282.17
6/11/1974,282.25
6/12/1974,282.97
6/13/1974,282.49
6/14/1974,282.57
6/17/1974,282.73
6/18/1974,282.73
6/19/1974,282.65
6/20/1974,282.89
6/21/1974,283.21
6/24/1974,283.61
6/25/1974,283.85
6/26/1974,284.09
6/27/1974,283.93
6/28/1974,284.25
7/1/1974,285.31
7/2/1974,286.61
7/3/1974,285.88
7/5/1974,287.36
7/8/1974,287.94
7/9/1974,288.43
7/10/1974,290.7
7/11/1974,291.97
7/12/1974,289.18
7/15/1974,288.85
7/16/1974,288.1
7/17/1974,289.94
7/18/1974,290.36
7/19/1974,290.7
7/22/1974,291.29
7/23/1974,292.74
7/24/1974,292.83
7/25/1974,293.94
7/26/1974,295.42
7/29/1974,298.24
7/30/1974,297.53
7/31/1974,298.24
8/1/1974,299.58
8/2/1974,300.12
8/5/1974,300.21
8/6/1974,300.75
8/7/1974,302.11
8/8/1974,302.75
8/9/1974,302.57
8/12/1974,302.11
8/13/1974,301.84
8/14/1974,302.48
8/15/1974,302.75
8/16/1974,302.94
8/19/1974,303.12
8/20/1974,303.12
8/21/1974,303.49
8/22/1974,303.86
8/23/1974,303.12
8/26/1974,302.85
8/27/1974,302.11
8/28/1974,302.48
8/29/1974,302.94
8/30/1974,302.94
9/3/1974,302.66
9/4/1974,302.75
9/5/1974,302.57
9/6/1974,302.66
9/9/1974,302.48
9/10/1974,302.75
9/11/1974,302.11
9/12/1974,301.2
9/13/1974,299.58
9/16/1974,299.4
9/17/1974,296.12
9/18/1974,296.03
9/19/1974,296.82
9/20/1974,295.86
9/23/1974,295.86
9/24/1974,294.81
9/25/1974,296.21
9/26/1974,296.74
9/27/1974,296.74
9/30/1974,298.33
10/1/1974,298.15
10/2/1974,297.97
10/3/1974,299.04
10/4/1974,299.04
10/7/1974,300.03
10/8/1974,299.76
10/9/1974,298.69
10/10/1974,298.77
10/11/1974,299.13
10/15/1974,299.13
10/16/1974,299.04
10/17/1974,298.95
10/18/1974,299.31
10/21/1974,299.67
10/22/1974,299.94
10/23/1974,299.67
10/24/1974,299.94
10/25/1974,299.85
10/28/1974,300.12
10/29/1974,299.94
10/30/1974,299.94
10/31/1974,299.94
11/1/1974,300.48
11/4/1974,300.48
11/6/1974,300.48
11/7/1974,299.76
11/8/1974,299.67
11/12/1974,300.3
11/13/1974,300.12
11/14/1974,300.3
11/15/1974,299.94
11/18/1974,299.67
11/19/1974,299.94
11/20/1974,299.94
11/21/1974,299.94
11/22/1974,299.85
11/25/1974,300.21
11/26/1974,300.12
11/27/1974,299.85
11/29/1974,300.3
12/2/1974,300.39
12/3/1974,300.03
12/4/1974,299.76
12/5/1974,300.03
12/6/1974,299.94
12/9/1974,299.85
12/10/1974,299.76
12/11/1974,299.76
12/12/1974,300.03
12/13/1974,300.03
12/16/1974,300.3
12/17/1974,300.48
12/18/1974,300.66
12/19/1974,300.84
12/20/1974,301.11
12/23/1974,301.02
12/24/1974,301.2
12/26/1974,301.11
12/27/1974,300.75
12/30/1974,300.57
12/31/1974,301.02
1/2/1975,300.66
1/3/1975,300.84
1/6/1975,301.02
1/7/1975,300.93
1/8/1975,300.75
1/9/1975,300.84
1/10/1975,300.84
1/13/1975,300.93
1/14/1975,300.93
1/15/1975,301.02
1/16/1975,300.75
1/17/1975,300.84
1/20/1975,301.02
1/21/1975,300.84
1/22/1975,300.3
1/23/1975,299.67
1/24/1975,295.33
1/27/1975,294.99
1/28/1975,297.44
1/29/1975,297.35
1/30/1975,297.8
1/31/1975,297.97
2/3/1975,297.44
2/4/1975,297.09
2/5/1975,297.27
2/6/1975,297
2/7/1975,295.6
2/10/1975,292.4
2/11/1975,291.63
2/13/1975,292.83
2/14/1975,293.26
2/18/1975,293.34
2/19/1975,291.55
2/20/1975,291.12
2/21/1975,289.52
2/24/1975,285.88
2/25/1975,285.96
2/26/1975,285.63
2/27/1975,285.88
2/28/1975,286.45
3/3/1975,285.39
3/4/1975,284.66
3/5/1975,285.23
3/6/1975,285.71
3/7/1975,285.96
3/10/1975,286.21
3/11/1975,286.12
3/12/1975,287.27
3/13/1975,288.85
3/14/1975,288.1
3/17/1975,286.53
3/18/1975,287.19
3/19/1975,288.18
3/20/1975,287.19
3/21/1975,287.44
3/24/1975,287.77
3/25/1975,290.02
3/26/1975,290.53
3/27/1975,292.06
3/28/1975,292.48
3/31/1975,294.03
4/1/1975,290.87
4/2/1975,291.55
4/3/1975,292.31
4/4/1975,292.23
4/7/1975,291.97
4/8/1975,291.89
4/9/1975,291.89
4/10/1975,291.8
4/11/1975,291.12
4/14/1975,291.29
4/15/1975,290.95
4/16/1975,291.38
4/17/1975,291.72
4/18/1975,291.8
4/21/1975,292.83
4/22/1975,292.83
4/23/1975,292.74
4/24/1975,292.83
4/25/1975,293.69
4/28/1975,294.55
4/29/1975,293.86
4/30/1975,292.23
5/1/1975,292.14
5/2/1975,290.36
5/5/1975,290.44
5/6/1975,291.38
5/7/1975,291.21
5/8/1975,291.38
5/9/1975,291.46
5/12/1975,291.29
5/13/1975,291.46
5/14/1975,291.8
5/15/1975,291.63
5/16/1975,291.55
5/19/1975,291.8
5/20/1975,292.23
5/21/1975,292.06
5/22/1975,291.89
5/23/1975,291.04
5/27/1975,291.29
5/28/1975,290.7
5/29/1975,291.38
5/30/1975,291.55
6/2/1975,291.46
6/3/1975,291.04
6/4/1975,291.29
6/5/1975,292.23
6/6/1975,291.8
6/9/1975,291.8
6/10/1975,291.89
6/11/1975,291.89
6/12/1975,292.48
6/13/1975,292.65
6/16/1975,294.12
6/17/1975,293.43
6/18/1975,294.12
6/19/1975,294.12
6/20/1975,293.94
6/23/1975,294.72
6/24/1975,295.33
6/25/1975,297
6/26/1975,295.77
6/27/1975,296.03
6/30/1975,295.68
7/1/1975,295.68
7/2/1975,295.51
7/3/1975,295.42
7/7/1975,295.51
7/8/1975,295.68
7/9/1975,295.95
7/10/1975,296.12
7/11/1975,296.12
7/14/1975,295.86
7/15/1975,295.86
7/16/1975,296.03
7/17/1975,296.3
7/18/1975,296.21
7/21/1975,296.12
7/22/1975,296.47
7/23/1975,296.82
7/24/1975,297.62
7/25/1975,296.65
7/28/1975,297.8
7/29/1975,297.35
7/30/1975,297.44
7/31/1975,297.71
8/1/1975,297.89
8/4/1975,297.97
8/5/1975,297.97
8/6/1975,298.06
8/7/1975,297.97
8/8/1975,297.62
8/11/1975,297.8
8/12/1975,298.06
8/13/1975,297.97
8/14/1975,297.97
8/15/1975,297.97
8/18/1975,298.15
8/19/1975,298.06
8/20/1975,297.97
8/21/1975,297.89
8/22/1975,297.97
8/25/1975,298.06
8/26/1975,298.15
8/27/1975,297.97
8/28/1975,298.06
8/29/1975,297.97
9/2/1975,297.97
9/3/1975,297.8
9/4/1975,297.89
9/5/1975,297.97
9/8/1975,297.97
9/9/1975,298.06
9/10/1975,297.97
9/11/1975,298.06
9/12/1975,298.06
9/15/1975,298.06
9/16/1975,298.06
9/17/1975,298.33
9/18/1975,300.48
9/19/1975,301.57
9/22/1975,302.94
9/23/1975,303.31
9/24/1975,303.12
9/25/1975,302.66
9/26/1975,301.75
9/29/1975,303.21
9/30/1975,302.85
10/1/1975,302.57
10/2/1975,302.66
10/3/1975,303.03
10/6/1975,303.12
10/7/1975,302.94
10/8/1975,303.12
10/9/1975,303.03
10/10/1975,302.94
10/14/1975,302.66
10/15/1975,302.94
10/16/1975,302.94
10/17/1975,302.76
10/20/1975,302.48
10/21/1975,301.11
10/22/1975,301.57
10/23/1975,301.84
10/24/1975,301.66
10/27/1975,301.57
10/28/1975,301.48
10/29/1975,301.57
10/30/1975,301.66
10/31/1975,301.75
11/3/1975,301.75
11/5/1975,301.84
11/6/1975,301.75
11/7/1975,301.75
11/10/1975,302.3
11/12/1975,301.93
11/13/1975,302.21
11/14/1975,302.57
11/17/1975,302.66
11/18/1975,302.94
11/19/1975,303.12
11/20/1975,302.94
11/21/1975,303.12
11/24/1975,302.94
11/25/1975,303.12
11/26/1975,303.21
11/28/1975,303.12
12/1/1975,304.41
12/2/1975,304.41
12/3/1975,305.06
12/4/1975,304.97
12/5/1975,306.75
12/8/1975,306.84
12/9/1975,306.19
12/10/1975,306.09
12/11/1975,305.9
12/12/1975,305.9
12/15/1975,306
12/16/1975,305.53
12/17/1975,305.62
12/18/1975,305.62
12/19/1975,306.09
12/22/1975,306.09
12/23/1975,306
12/24/1975,305.9
12/26/1975,305.9
12/29/1975,305.25
12/30/1975,305.06
12/31/1975,305.16
1/2/1976,305.06
1/5/1976,305.16
1/6/1976,305.06
1/7/1976,305.25
1/8/1976,305.62
1/9/1976,306
1/12/1976,305.16
1/13/1976,305.25
1/14/1976,305.34
1/15/1976,305.25
1/16/1976,305.25
1/19/1976,304.14
1/20/1976,303.86
1/21/1976,304.41
1/22/1976,304.14
1/23/1976,304.04
1/26/1976,303.77
1/27/1976,303.67
1/28/1976,303.58
1/29/1976,303.67
1/30/1976,303.67
2/2/1976,303.21
2/3/1976,302.76
2/4/1976,300.57
2/5/1976,300.57
2/6/1976,301.39
2/9/1976,300.75
2/10/1976,300.66
2/11/1976,300.12
2/13/1976,300.75
2/17/1976,301.57
2/18/1976,301.66
2/19/1976,301.75
2/20/1976,302.11
2/23/1976,302.57
2/24/1976,302.02
2/25/1976,302.02
2/26/1976,302.11
2/27/1976,302.11
3/1/1976,301.66
3/2/1976,301.66
3/3/1976,301.57
3/4/1976,301.66
3/5/1976,301.57
3/8/1976,300.75
3/9/1976,301.11
3/10/1976,301.3
3/11/1976,301.3
3/12/1976,300.84
3/15/1976,300.66
3/16/1976,300.57
3/17/1976,299.94
3/18/1976,299.94
3/19/1976,299.67
3/22/1976,299.85
3/23/1976,299.76
3/24/1976,299.76
3/25/1976,299.67
3/26/1976,299.58
3/29/1976,299.67
3/30/1976,299.85
3/31/1976,299.58
4/1/1976,299.49
4/2/1976,299.31
4/5/1976,299.31
4/6/1976,299.04
4/7/1976,298.86
4/8/1976,297.44
4/9/1976,297.89
4/12/1976,298.42
4/13/1976,298.6
4/14/1976,298.06
4/15/1976,299.4
4/16/1976,299.31
4/19/1976,300.03
4/20/1976,299.49
4/21/1976,299.58
4/22/1976,299.67
4/23/1976,299.76
4/26/1976,299.85
4/27/1976,299.31
4/28/1976,299.22
4/29/1976,299.31
4/30/1976,299.04
5/3/1976,298.95
5/4/1976,297.89
5/5/1976,297.97
5/6/1976,298.24
5/7/1976,298.51
5/10/1976,298.42
5/11/1976,298.42
5/12/1976,298.69
5/13/1976,298.95
5/14/1976,298.78
5/17/1976,299.31
5/18/1976,299.13
5/19/1976,299.22
5/20/1976,299.4
5/21/1976,299.58
5/24/1976,299.58
5/25/1976,299.58
5/26/1976,299.76
5/27/1976,299.67
5/28/1976,300.03
6/1/1976,300.39
6/2/1976,300.3
6/3/1976,300.48
6/4/1976,300.39
6/7/1976,300.3
6/8/1976,300.12
6/9/1976,299.94
6/10/1976,299.94
6/11/1976,300.03
6/14/1976,299.94
6/15/1976,299.76
6/16/1976,299.85
6/17/1976,300.03
6/18/1976,299.31
6/21/1976,299.31
6/22/1976,299.22
6/23/1976,296.82
6/24/1976,297.27
6/25/1976,297.8
6/28/1976,296.03
6/29/1976,297
6/30/1976,297.97
7/1/1976,296.91
7/2/1976,297.18
7/6/1976,296.38
7/7/1976,296.65
7/8/1976,296.47
7/9/1976,296.74
7/12/1976,296.38
7/13/1976,294.9
7/14/1976,292.65
7/15/1976,293.17
7/16/1976,294.03
7/19/1976,293.69
7/20/1976,293.34
7/21/1976,293.6
7/22/1976,293.69
7/23/1976,293.94
7/26/1976,293.51
7/27/1976,293.86
7/28/1976,293.51
7/29/1976,293.6
7/30/1976,293.26
8/2/1976,292.91
8/3/1976,292.91
8/4/1976,292.83
8/5/1976,293
8/6/1976,293
8/9/1976,292.65
8/10/1976,292.83
8/11/1976,292.57
8/12/1976,292.65
8/13/1976,291.12
8/16/1976,290.36
8/17/1976,287.85
8/18/1976,288.27
8/19/1976,288.77
8/20/1976,289.35
8/23/1976,289.77
8/24/1976,288.43
8/25/1976,288.85
8/26/1976,288.93
8/27/1976,288.6
8/30/1976,288.77
8/31/1976,289.35
9/1/1976,288.93
9/2/1976,288.68
9/3/1976,287.77
9/7/1976,287.77
9/8/1976,287.6
9/9/1976,286.04
9/10/1976,286.94
9/13/1976,286.62
9/14/1976,286.53
9/15/1976,286.12
9/16/1976,286.7
9/17/1976,287.27
9/20/1976,287.11
9/21/1976,288.02
9/22/1976,287.11
9/23/1976,287.77
9/24/1976,287.85
9/27/1976,287.6
9/28/1976,287.52
9/29/1976,287.77
9/30/1976,286.86
10/1/1976,287.11
10/4/1976,287.27
10/5/1976,287.44
10/6/1976,288.02
10/7/1976,288.1
10/8/1976,288.77
10/12/1976,289.86
10/13/1976,290.36
10/14/1976,292.31
10/15/1976,293
10/18/1976,292.48
10/19/1976,292.23
10/20/1976,292.14
10/21/1976,292.74
10/22/1976,293.69
10/25/1976,293.34
10/26/1976,293.77
10/27/1976,293.17
10/28/1976,293.6
10/29/1976,294.38
11/1/1976,295.86
11/3/1976,295.16
11/4/1976,295.33
11/5/1976,294.99
11/8/1976,293.77
11/9/1976,294.29
11/10/1976,294.38
11/12/1976,294.64
11/15/1976,294.72
11/16/1976,295.16
11/17/1976,295.07
11/18/1976,295.16
11/19/1976,295.42
11/22/1976,295.07
11/23/1976,295.42
11/24/1976,295.42
11/26/1976,295.51
11/29/1976,295.68
11/30/1976,297.09
12/1/1976,296.91
12/2/1976,296.82
12/3/1976,297.89
12/6/1976,296.56
12/7/1976,296.38
12/8/1976,296.3
12/9/1976,295.77
12/10/1976,294.81
12/13/1976,294.72
12/14/1976,295.33
12/15/1976,294.72
12/16/1976,295.51
12/17/1976,294.64
12/20/1976,293.6
12/21/1976,293.94
12/22/1976,293.86
12/23/1976,293.43
12/24/1976,293.51
12/27/1976,292.31
12/28/1976,292.14
12/29/1976,292.91
12/30/1976,293
12/31/1976,293.08
1/3/1977,292.48
1/4/1977,291.72
1/5/1977,292.31
1/6/1977,292.91
1/7/1977,292.83
1/10/1977,292.48
1/11/1977,292.48
1/12/1977,292.4
1/13/1977,292.57
1/14/1977,292.06
1/17/1977,291.72
1/18/1977,291.21
1/19/1977,289.6
1/20/1977,290.28
1/21/1977,290.44
1/24/1977,290.11
1/25/1977,289.27
1/26/1977,288.18
1/27/1977,289.1
1/28/1977,289.52
1/31/1977,288.43
2/1/1977,288.02
2/2/1977,288.27
2/3/1977,288.35
2/4/1977,288.1
2/7/1977,287.94
2/8/1977,287.11
2/9/1977,285.96
2/10/1977,285.63
2/11/1977,285.06
2/14/1977,281.69
2/15/1977,283.93
2/16/1977,283.77
2/17/1977,282.97
2/18/1977,283.45
2/22/1977,283.37
2/23/1977,283.45
2/24/1977,283.53
2/25/1977,282.01
2/28/1977,282.81
3/1/1977,282.49
3/2/1977,281.53
3/3/1977,281.29
3/4/1977,282.09
3/7/1977,281.93
3/8/1977,282.09
3/9/1977,282.33
3/10/1977,282.01
3/11/1977,282.01
3/14/1977,281.21
3/15/1977,281.53
3/16/1977,281.85
3/17/1977,281.69
3/18/1977,280.82
3/21/1977,279.1
3/22/1977,278.94
3/23/1977,277.24
3/24/1977,278.47
3/25/1977,278.32
3/28/1977,276.85
3/29/1977,276.63
3/30/1977,277.24
3/31/1977,277.55
4/1/1977,276.17
4/4/1977,274.65
4/5/1977,273
4/6/1977,273.22
4/7/1977,273.6
4/8/1977,273.22
4/11/1977,271.3
4/12/1977,270.71
4/13/1977,272.55
4/14/1977,273.37
4/15/1977,273.82
4/18/1977,275.33
4/19/1977,275.79
4/20/1977,278.78
4/21/1977,276.85
4/22/1977,277.78
4/25/1977,278.01
4/26/1977,278.32
4/27/1977,278.01
4/28/1977,277.09
4/29/1977,277.78
